lang,co,link,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,sum,tot
pt,Suriname,https://pt.wikipedia.org/wiki/Suriname, 0,  1, 16,  35, 26, 0,  22, 41, 13,  0, 0, 154, 44166
pa,Suriname,https://pa.wikipedia.org/wiki/%E0%A8%B8%E0%A9%82%E0%A8%B0%E0%A9%80%E0%A8%A8%E0%A8%BE%E0%A8%AE, 0,  0,  0,  13,  4, 0,   4,  4,  0,  0, 0,  25,  6725
ro,Suriname,https://ro.wikipedia.org/wiki/Surinam, 0,  1,  5,  36, 12, 0,  23, 50, 29,  2, 0, 158, 64329
ru,Suriname,https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%B8%D0%BD%D0%B0%D0%BC, 5, 35, 22,  99, 22, 3,  96, 47,  4,  0, 0, 333, 25038
sm,Suriname,https://sm.wikipedia.org/wiki/Suriname, 0,  0,  1,   1,  0, 0,   6,  4,  1,  1, 0,  14,  5218
gd,Suriname,https://gd.wikipedia.org/wiki/Suranam, 0,  0,  0,   6,  2, 0,  13,  4,  0,  0, 0,  25,  5719
sr,Suriname,https://sr.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%B8%D0%BD%D0%B0%D0%BC, 0,  0,  0,   4,  3, 0,  15, 17,  6,  0, 0,  45, 20810
sn,Suriname,https://sn.wikipedia.org/wiki/Suriname, 0,  0,  0,   0,  0, 0,   4,  1,  0,  0, 0,   5,  4271
sd,Suriname,https://sd.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D9%86%D8%A7%D9%85, 0,  0,  1,   5,  6, 0,   7, 14,  3,  0, 0,  36,  8250
si,Suriname,https://si.wikipedia.org/wiki/%E0%B7%83%E0%B7%94%E0%B6%BB%E0%B7%92%E0%B6%B1%E0%B7%8F%E0%B6%B8%E0%B6%BA, 0,  0,  0,   2,  1, 0,   2,  1,  0,  0, 0,   6,  7642
sk,Suriname,https://sk.wikipedia.org/wiki/Surinam, 0,  0,  2,   1,  2, 0,   0,  1,  0,  0, 0,   6, 11361
sl,Suriname,https://sl.wikipedia.org/wiki/Surinam, 0,  0,  0,   0,  1, 0,   2, 11,  3,  0, 0,  17, 12394
so,Suriname,https://so.wikipedia.org/wiki/Surinam, 0,  0,  2,   5, 13, 0,  19,  9,  1,  0, 0,  49, 10519
es,Suriname,https://es.wikipedia.org/wiki/Surinam, 0,  3, 34, 107, 69, 0,  52,149, 34,  4, 0, 452,115264
su,Suriname,https://su.wikipedia.org/wiki/Suriname, 0,  0,  0,   2,  3, 0,   1,  2,  2,  0, 0,  10,  5482
sw,Suriname,https://sw.wikipedia.org/wiki/Surinam, 0,  0, 16,  19, 17, 0,  26, 16,  9,  1, 0, 104, 13738
sv,Suriname,https://sv.wikipedia.org/wiki/Surinam, 0,  0,  8,   9,  8, 3,   6, 16,  8,  0, 0,  58, 19662
tg,Suriname,https://tg.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%B8%D0%BD%D0%B0%D0%BC, 0,  0,  0,   1,  2, 0,   1,  1,  0,  0, 0,   5,  6147
ta,Suriname,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AF%81%E0%AE%B0%E0%AE%BF%E0%AE%A8%E0%AE%BE%E0%AE%AE%E0%AF%8D, 0,  0,  0,   1,  0, 0,   4, 12,  0,  0, 0,  17,  6860
te,Suriname,https://te.wikipedia.org/wiki/%E0%B0%B8%E0%B1%81%E0%B0%B0%E0%B0%BF%E0%B0%A8%E0%B0%BE%E0%B0%AE%E0%B1%8D, 0,  0, 10,  43,  9, 0,  14, 28,  2,  3, 0, 109, 56842
th,Suriname,https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%8B%E0%B8%B9%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%B2%E0%B8%A1, 0,  0,  5,  50, 56, 0,  51, 62,  7,  0, 0, 231, 14407
tr,Suriname,https://tr.wikipedia.org/wiki/Surinam, 1,  0,  7,   4,  2, 0,  24, 17,  6,  0, 0,  61, 22573
uk,Suriname,https://uk.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%B8%D0%BD%D0%B0%D0%BC, 0,  0,  6,   5,  6, 0,  10, 17,  3,  0, 0,  47, 20610
ur,Suriname,https://ur.wikipedia.org/wiki/%D8%B3%D8%B1%DB%8C%D9%86%D8%A7%D9%85, 0,  0,  0,   4,  4, 0,   6,  6,  0,  2, 0,  22,  9621
uz,Suriname,https://uz.wikipedia.org/wiki/Surinam, 0,  0,  1,  15, 10, 0,   9, 16,  3,  0, 0,  54, 18508
vi,Suriname,https://vi.wikipedia.org/wiki/Suriname, 0,  0,  3,  35, 20, 0,   6, 16,  4,  0, 0,  84, 16785
cy,Suriname,https://cy.wikipedia.org/wiki/Swrinam, 0,  0,  0,   1,  1, 0,   2,  4,  0,  0, 0,   8,  6020
yi,Suriname,https://yi.wikipedia.org/wiki/%D7%A1%D7%95%D7%A8%D7%99%D7%A0%D7%90%D7%9D, 0,  0,  0,   4,  1, 0,   0,  9,  0,  0, 0,  14,  7835
yo,Suriname,https://yo.wikipedia.org/wiki/S%C3%B9r%C3%ACn%C3%A1m%C3%B9, 0,  0,  3,  15,  9, 0,   1, 18,  3,  0, 0,  49,  6993
af,Sweden,https://af.wikipedia.org/wiki/Swede, 0,  0, 12,  84, 51, 0, 222,137, 83,  1, 0, 590, 87776
sq,Sweden,https://sq.wikipedia.org/wiki/Suedia, 0,  0,  3,  15,  6, 0,  17, 36,  3,  0, 0,  80, 27269
am,Sweden,https://am.wikipedia.org/wiki/%E1%88%B5%E1%8B%8A%E1%8B%B5%E1%8A%95, 0,  0,  3,   4,  1, 0,   3, 17,  1,  0, 0,  29,  7034
ar,Sweden,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF, 0,  0, 19,  65, 88, 0,  69,112, 71, 16, 0, 440,127003
hy,Sweden,https://hy.wikipedia.org/wiki/%D5%87%D5%BE%D5%A5%D5%A4%D5%AB%D5%A1, 0,  0,  1,   7, 19, 0,  11, 28, 22,  3, 0,  91, 39925
az,Sweden,https://az.wikipedia.org/wiki/%C4%B0sve%C3%A7, 0,  0,  4,  32, 16, 9,  25, 40, 26,  3, 0, 155, 24465
eu,Sweden,https://eu.wikipedia.org/wiki/Suedia, 0,  0,  0,  12, 18, 0,  21, 22, 18,  4, 0,  95, 31038
be,Sweden,https://be.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D1%86%D1%8B%D1%8F, 0,  0,  0,   3,  3, 0,   6, 12,  4,  0, 0,  28, 20580
bn,Sweden,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A7%81%E0%A6%87%E0%A6%A1%E0%A7%87%E0%A6%A8, 0,  0,  1,   0,  5, 0,   2,  4, 10,  0, 0,  22, 14687
bs,Sweden,https://bs.wikipedia.org/wiki/%C5%A0vedska, 0,  0,  3,  38, 29, 0,  48, 71, 26,  3, 0, 218, 58572
bg,Sweden,https://bg.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D1%86%D0%B8%D1%8F, 0,  0,  2,  14, 16, 0,  31, 43,  8,  1, 0, 115, 36934
ca,Sweden,https://ca.wikipedia.org/wiki/Su%C3%A8cia, 1,  0,  6,  42, 59, 0,  31, 61, 24,  2, 0, 226, 50962
ceb,Sweden,https://ceb.wikipedia.org/wiki/Suwesya, 0,  0,  0,   1,  0, 0,   0,  5,  0,  0, 0,   6,  6106
zh,Sweden,https://zh.wikipedia.org/wiki/%E7%91%9E%E5%85%B8, 0,  0,  2,  47, 27, 1, 147,104,128,  7, 0, 463, 24099
zh-TW,Sweden,https://zh-classical.wikipedia.org/wiki/%E7%91%9E%E5%85%B8, 0,  0,  0,   0,  0, 0,   0,  0,  0,  0, 0,   0,  6162
co,Sweden,https://co.wikipedia.org/wiki/Svezia, 0,  0,  0,   1,  2, 0,   0,  4,  0,  0, 0,   7,  5302
hr,Sweden,https://hr.wikipedia.org/wiki/%C5%A0vedska, 0,  0,  2,  13,  3, 0,   6, 19, 11,  0, 0,  54, 23870
cs,Sweden,https://cs.wikipedia.org/wiki/%C5%A0v%C3%A9dsko, 0,  0, 11,  38, 19, 0,  26, 60, 34,  8, 0, 196, 83082
da,Sweden,https://da.wikipedia.org/wiki/Sverige, 0,  0, 15,  68, 60, 0, 112,143, 29,  0, 0, 427,130548
nl,Sweden,https://nl.wikipedia.org/wiki/Zweden, 0,  0,  6,  14,  5, 0,  20, 53, 14,  1, 0, 113, 40167
en,Sweden,https://en.wikipedia.org/wiki/Sweden, 0,  1, 61, 216,135, 0, 250,245, 73, 11, 0, 992,214799
eo,Sweden,https://eo.wikipedia.org/wiki/Svedio, 0,  0,  3,  17,  4, 0,   8, 22, 35,  0, 0,  89, 25814
et,Sweden,https://et.wikipedia.org/wiki/Rootsi, 0,  0,  0,  15, 14, 0,  17, 16,  6,  0, 1,  69, 30715
tl,Sweden,https://tl.wikipedia.org/wiki/Sweden, 0,  0,  0,   0,  4, 0,   5,  3,  0,  0, 0,  12, 10588
fi,Sweden,https://fi.wikipedia.org/wiki/Ruotsi, 0,  0,  0,  15, 18, 0,  20, 17, 22,  0, 0,  92, 66677
fr,Sweden,https://fr.wikipedia.org/wiki/Su%C3%A8de, 0,  0, 23, 103, 49, 0,  42,116,108,  1, 0, 442, 87050
fy,Sweden,https://fy.wikipedia.org/wiki/Sweden, 0,  0,  5,  10,  7, 0,  18, 84,112,  0, 0, 236, 20565
gl,Sweden,https://gl.wikipedia.org/wiki/Suecia, 0,  0, 24,  57, 64, 0,  45,148,110,  1, 0, 449, 68158
ka,Sweden,https://ka.wikipedia.org/wiki/%E1%83%A8%E1%83%95%E1%83%94%E1%83%93%E1%83%94%E1%83%97%E1%83%98, 0,  0,  9,  36, 35, 1,  57, 48, 28,  6, 0, 220, 61506
de,Sweden,https://de.wikipedia.org/wiki/Schweden, 0,  2, 41, 169, 92, 1, 321,358,143, 10, 1,1138,123449
el,Sweden,https://el.wikipedia.org/wiki/%CE%A3%CE%BF%CF%85%CE%B7%CE%B4%CE%AF%CE%B1, 0,  0,  0,   9,  5, 8,   5, 21, 13,  0, 0,  61, 35011
gu,Sweden,https://gu.wikipedia.org/wiki/%E0%AA%B8%E0%AB%8D%E0%AA%B5%E0%AA%BF%E0%AA%A1%E0%AA%A8, 0,  0,  0,   5,  9, 0,   2,  4,  0,  0, 0,  20,  9493
ht,Sweden,https://ht.wikipedia.org/wiki/Sy%C3%A8d, 0,  0,  1,   4,  1, 0,   8,  1,  2,  0, 0,  17,  5729
ha,Sweden,https://ha.wikipedia.org/wiki/Sweden, 0,  0,  0,  10, 10, 0,  26,  6,  2,  0, 0,  54,  7752
haw,Sweden,https://haw.wikipedia.org/wiki/Kuekene, 0,  1,  1,  12,  7, 0,   4, 21,  1,  0, 0,  47,  5613
hi,Sweden,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A5%80%E0%A4%A1%E0%A4%A8, 0,  1,  2,   9,  5, 0,   8,  5,  1,  1, 0,  32, 13965
hu,Sweden,https://hu.wikipedia.org/wiki/Sv%C3%A9dorsz%C3%A1g, 0,  0,  4,  10, 16, 0,  44, 18, 20,  2, 1, 115, 44122
is,Sweden,https://is.wikipedia.org/wiki/Sv%C3%AD%C3%BEj%C3%B3%C3%B0, 0,  0,  0,   0,  0, 0,   0,  0,  0,  0, 0,   0, 14969
ig,Sweden,https://ig.wikipedia.org/wiki/Sweden, 0,  0,  3,  15,  3, 0,  24, 23,  1,  0, 0,  69,  7910
id,Sweden,https://id.wikipedia.org/wiki/Swedia, 0,  0,  1,  44,  6, 0,  56, 31, 27, 10, 0, 175, 28643
ga,Sweden,https://ga.wikipedia.org/wiki/An_tSualainn, 0,  0,  1,  11,  5, 0,  10, 17, 13,  0, 0,  57, 16266
it,Sweden,https://it.wikipedia.org/wiki/Svezia, 0,  0,  6,  53, 30, 0,  42,106, 45,  1, 1, 284, 82214
ja,Sweden,https://ja.wikipedia.org/wiki/%E3%82%B9%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%87%E3%83%B3,25, 11, 55, 271, 40, 1, 108,250, 68, 21, 0, 850, 51563
jw,Sweden,https://jv.wikipedia.org/wiki/Sw%C3%A8dhen, 0,  1,  0,   5,  9, 0,   6, 11,  4,  1, 0,  37,  9283
kn,Sweden,https://kn.wikipedia.org/wiki/%E0%B2%B8%E0%B3%8D%E0%B2%B5%E0%B3%80%E0%B2%A1%E0%B2%A8%E0%B3%8D, 0,  0,  0,   0,  4, 0,   3,  1,  0,  0, 0,   8, 11168
kk,Sweden,https://kk.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D1%86%D0%B8%D1%8F, 0,  0,  0,  19, 25, 0,  39, 28,  8,  3, 0, 122, 25525
km,Sweden,https://km.wikipedia.org/wiki/%E1%9E%9F%E1%9F%8A%E1%9E%BB%E1%9E%99%E1%9E%A2%E1%9F%82%E1%9E%8F, 0,  0, 12,   5,  1, 0,   0,  5,  0,  0, 0,  23,  9884
ko,Sweden,https://ko.wikipedia.org/wiki/%EC%8A%A4%EC%9B%A8%EB%8D%B4, 0,  0,  0,  15, 10, 5,  14, 15,  8,  0, 0,  67, 23135
ku,Sweden,https://ku.wikipedia.org/wiki/Sw%C3%AAd, 0,  0,  8,  24, 11, 0,  24, 16, 20,  0, 0, 103, 21661
ky,Sweden,https://ky.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D1%86%D0%B8%D1%8F, 0,  0,  0,   4,  2, 0,   3,  2,  0,  1, 0,  12,  5656
lo,Sweden,https://lo.wikipedia.org/wiki/%E0%BA%9B%E0%BA%B0%E0%BB%80%E0%BA%97%E0%BA%94%E0%BA%8A%E0%BA%B9%E0%BB%81%E0%BA%AD%E0%BA%94, 0,  0,  0,   0,  0, 0,   0,  5,  9,  0, 0,  14, 11860
la,Sweden,https://la.wikipedia.org/wiki/Suecia, 0,  0,  3,   5,  8, 0,   6, 19,  4,  0, 0,  45, 19039
lv,Sweden,https://lv.wikipedia.org/wiki/Zviedrija, 0,  0,  0,   2,  1, 0,   6,  1,  0,  0, 0,  10, 15051
lt,Sweden,https://lt.wikipedia.org/wiki/%C5%A0vedija, 0,  0,  1,  13,  5, 5,  14,  6,  6,  0, 0,  50, 23110
lb,Sweden,https://lb.wikipedia.org/wiki/Schweden, 0, 25,  6,  76, 11, 0,  21, 57, 16,  4, 0, 216, 17207
mk,Sweden,https://mk.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D0%B4%D1%81%D0%BA%D0%B0, 0,  0,  2,  14,  5, 0,  14, 14,  5,  1, 0,  55, 25244
mg,Sweden,https://mg.wikipedia.org/wiki/Soeda, 0,  0,  2,  50,  7, 0,  33, 29,  3,  0, 0, 124, 11773
ms,Sweden,https://ms.wikipedia.org/wiki/Sweden, 0,  1,  1,   4,  8, 0,  18, 14,  3,  0, 0,  49, 13522
ml,Sweden,https://ml.wikipedia.org/wiki/%E0%B4%B8%E0%B5%8D%E0%B4%B5%E0%B5%80%E0%B4%A1%E0%B5%BB, 0,  0,  0,   2,  0, 0,   3,  1,  1,  0, 0,   7,  9626
mt,Sweden,https://mt.wikipedia.org/wiki/%C5%BBvezja, 0,  0,  0,   2,  2, 0,   1,  3,  2,  0, 0,  10,  8288
mi,Sweden,https://mi.wikipedia.org/wiki/Huitene, 0,  0,  3,   6,  1, 0,   6, 12,  0,  0, 0,  28,  5563
mr,Sweden,https://mr.wikipedia.org/wiki/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A5%80%E0%A4%A1%E0%A4%A8, 0,  0,  0,   7,  4, 0,   6,  4,  4,  0, 0,  25,  8921
mn,Sweden,https://mn.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D0%B4, 0,  0,  0,  15, 10, 0,  17,  8,  7,  1, 0,  58, 13494
my,Sweden,https://my.wikipedia.org/wiki/%E1%80%86%E1%80%BD%E1%80%AE%E1%80%92%E1%80%84%E1%80%BA%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6, 0,  1, 63, 144, 29, 0,  42, 70, 24,  0, 1, 374, 19654
ne,Sweden,https://ne.wikipedia.org/wiki/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%A1%E0%A5%87%E0%A4%A8, 0,  0,  0,   5,  2, 0,   8,  7,  2,  0, 0,  24, 11607
no,Sweden,https://no.wikipedia.org/wiki/Sverige, 0,  1,  3,  12, 15, 0,  21, 36, 10,  0, 0,  98, 41877
ps,Sweden,https://ps.wikipedia.org/wiki/%D8%B3%D9%88%DB%8C%DA%89%D9%86, 0,  0,  0,   2,  1, 0,   1,  2,  1,  0, 0,   7,  5959
fa,Sweden,https://fa.wikipedia.org/wiki/%D8%B3%D9%88%D8%A6%D8%AF, 0,  0,  2,  64, 27, 1,  33, 58, 16,  0, 1, 202, 45699
pl,Sweden,https://pl.wikipedia.org/wiki/Szwecja, 0,  0,  5,  33,  7, 0,  86, 22,  6,  5, 1, 165, 54569
pt,Sweden,https://pt.wikipedia.org/wiki/Su%C3%A9cia, 2,  1,  6,  43, 38, 0,  42, 87, 56,  4, 0, 279, 81625
pa,Sweden,https://pa.wikipedia.org/wiki/%E0%A8%B8%E0%A8%B5%E0%A9%80%E0%A8%A1%E0%A8%A8, 0,  0,  0,   6,  5, 0,   2,  6,  2,  0, 0,  21,  5433
ro,Sweden,https://ro.wikipedia.org/wiki/Suedia, 0,  0, 14, 109, 55, 1,  78,195,103,  2, 1, 558,202087
ru,Sweden,https://ru.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D1%86%D0%B8%D1%8F, 1,185,128, 732,175,45, 713,469, 85,  6, 0,2539,153423
sm,Sweden,https://sm.wikipedia.org/wiki/Suetena, 0,  0,  1,   8,  1, 0,   5,  6,  1,  3, 0,  25,  6857
gd,Sweden,https://gd.wikipedia.org/wiki/An_t-Suain, 0,  0,  0,   6,  3, 0,  22,  6,  3,  0, 0,  40, 10174
sr,Sweden,https://sr.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D0%B4%D1%81%D0%BA%D0%B0, 0,  0,  0,   5, 10, 0,  31, 37, 13,  0, 0,  96, 33430
sn,Sweden,https://sn.wikipedia.org/wiki/Swidheni, 0,  0,  0,   0,  0, 0,   4,  1,  0,  0, 0,   5,  5418
sd,Sweden,https://sd.wikipedia.org/wiki/%D8%B3%D9%88%D9%8A%DA%8A%D9%86, 0,  0,  0,   3,  3, 0,   0,  3,  0,  0, 0,   9,  4469
si,Sweden,https://si.wikipedia.org/wiki/%E0%B7%83%E0%B7%8A%E0%B7%80%E0%B7%93%E0%B6%A9%E0%B6%B1%E0%B6%BA, 0,  0,  0,   3,  1, 0,   2,  3,  2,  0, 0,  11,  6906
sk,Sweden,https://sk.wikipedia.org/wiki/%C5%A0v%C3%A9dsko, 0,  0,  2,  14,  7, 0,   2,  9,  4,  1, 0,  39, 30046
sl,Sweden,https://sl.wikipedia.org/wiki/%C5%A0vedska, 0,  0,  1,  24,  5, 0,  15, 60, 26,  0, 0, 131, 39748
so,Sweden,https://so.wikipedia.org/wiki/Iswiidhan, 0,  0,  1,   9,  7, 0,  12, 10,  2,  1, 0,  42, 10881
es,Sweden,https://es.wikipedia.org/wiki/Suecia, 0,  5, 26, 141, 86, 0,  65,154, 47,  7, 0, 531,143047
su,Sweden,https://su.wikipedia.org/wiki/Sw%C3%A9dia, 0,  1,  0,  18, 10, 0,   7, 15,  5,  0, 0,  56, 66933
sw,Sweden,https://sw.wikipedia.org/wiki/Uswidi, 0,  0,  6,   6, 10, 0,  22, 20,  8,  0, 0,  72, 14998
sv,Sweden,https://sv.wikipedia.org/wiki/Sverige, 0,  1,  8,  31, 41, 3,  66, 84, 49,  0, 1, 284,125637
tg,Sweden,https://tg.wikipedia.org/wiki/%D0%A1%D1%83%D1%8D%D0%B4, 0,  0,  0,   1,  2, 0,   5,  5,  3,  0, 0,  16,  9574
ta,Sweden,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AF%81%E0%AE%B5%E0%AF%80%E0%AE%9F%E0%AE%A9%E0%AF%8D, 0,  1,  0,   2,  0, 0,   7,  9,  0,  0, 0,  19, 11764
te,Sweden,https://te.wikipedia.org/wiki/%E0%B0%B8%E0%B1%8D%E0%B0%B5%E0%B1%80%E0%B0%A1%E0%B0%A8%E0%B1%8D, 0,  0,  5, 100, 27, 0,  64, 59, 10,  9, 0, 274,146706
th,Sweden,https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%AA%E0%B8%A7%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%99, 2,  0, 46, 400,289, 0, 473,402, 86, 20, 2,1720, 68923
tr,Sweden,https://tr.wikipedia.org/wiki/%C4%B0sve%C3%A7, 0,  1, 16,  71, 87, 3, 106,133, 68,  0, 0, 485,113944
uk,Sweden,https://uk.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D1%86%D1%96%D1%8F, 0,  0,  7,  27,  8, 2,  27, 48, 37,  0, 0, 156, 76370
ur,Sweden,https://ur.wikipedia.org/wiki/%D8%B3%D9%88%DB%8C%DA%88%D9%86, 0,  0,  2,   3, 11, 0,   6, 11,  1,  4, 0,  38, 10354
uz,Sweden,https://uz.wikipedia.org/wiki/Shvetsiya, 0,  0,  3,  16, 22, 0,  18, 32,  6,  4, 0, 101, 27263
vi,Sweden,https://vi.wikipedia.org/wiki/Th%E1%BB%A5y_%C4%90i%E1%BB%83n, 7,  0, 41, 308,135, 0,  92,231, 69,  7, 0, 890,111223
cy,Sweden,https://cy.wikipedia.org/wiki/Sweden, 0,  0,  0,   1,  2, 0,   2,  5,  3,  0, 0,  13,  8558
yi,Sweden,https://yi.wikipedia.org/wiki/%D7%A9%D7%95%D7%95%D7%A2%D7%93%D7%9F, 0,  0,  0,   0,  3, 0,   0,  3, 11,  0, 0,  17, 10454
yo,Sweden,https://yo.wikipedia.org/wiki/Sw%C3%ADd%C3%ACn, 0,  0,  3,  15,  8, 0,   6, 23,  8,  0, 0,  63, 10313
zu,Sweden,https://zu.wikipedia.org/wiki/ISwidi, 0,  0,  1,   0,  0, 0,   1,  3,  0,  0, 0,   5,  5685
af,Switzerland,https://af.wikipedia.org/wiki/Switserland, 0,  0,  5,  61, 64, 0, 178, 94, 67,  0, 0, 469, 81320
sq,Switzerland,https://sq.wikipedia.org/wiki/Zvicra, 0,  0,  0,  32, 12, 0,  26, 34,  3,  0, 0, 107, 25366
am,Switzerland,https://am.wikipedia.org/wiki/%E1%88%B5%E1%8B%8A%E1%8B%98%E1%88%AD%E1%88%8B%E1%8A%95%E1%8B%B5, 0,  0, 12,  32, 31, 0,  12, 90, 14,  6, 0, 197, 24196
ar,Switzerland,https://ar.wikipedia.org/wiki/%D8%B3%D9%88%D9%8A%D8%B3%D8%B1%D8%A7, 0,  0, 13, 151, 89, 0,  89,317, 76,  9, 2, 746,192918
hy,Switzerland,https://hy.wikipedia.org/wiki/%D5%87%D5%BE%D5%A5%D5%B5%D6%81%D5%A1%D6%80%D5%AB%D5%A1, 0,  0,  5,  27, 46, 4,  52,131, 69, 11, 0, 345,103642
az,Switzerland,https://az.wikipedia.org/wiki/%C4%B0sve%C3%A7r%C9%99, 0,  0,  3,  29, 30,10,  22, 70, 19, 13, 0, 196, 31902
eu,Switzerland,https://eu.wikipedia.org/wiki/Suitza, 0,  0,  1,  18, 23, 1,  26, 33, 13,  2, 0, 117, 35161
be,Switzerland,https://be.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D0%B9%D1%86%D0%B0%D1%80%D1%8B%D1%8F, 1,  0,  1,   6,  1, 0,   5, 16,  5,  0, 0,  35, 26462
bn,Switzerland,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A7%81%E0%A6%87%E0%A6%9C%E0%A6%BE%E0%A6%B0%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1, 0,  0,  1,   1,  5, 0,   3,  3,  5,  0, 0,  18, 13318
bs,Switzerland,https://bs.wikipedia.org/wiki/%C5%A0vicarska, 0,  0,  1,   2,  5, 0,  10, 20, 11,  0, 0,  49, 26750
bg,Switzerland,https://bg.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D0%B9%D1%86%D0%B0%D1%80%D0%B8%D1%8F, 0,  0,  2,  19, 18, 0,  39, 44,  8,  0, 0, 130, 36409
ca,Switzerland,https://ca.wikipedia.org/wiki/Su%C3%AFssa, 0,  0,  5,  36, 42, 0,  25, 50, 21,  3, 0, 182, 40947
ceb,Switzerland,https://ceb.wikipedia.org/wiki/Nasod_nga_Swiss, 0,  0,  0,   1,  3, 0,   1,  3,  0,  0, 0,   8,  6379
ny,Switzerland,https://ny.wikipedia.org/wiki/Switzerland, 0,  0,  0,   1,  2, 1,   4,  2,  1,  0, 0,  11,  5337
zh,Switzerland,https://zh.wikipedia.org/wiki/%E7%91%9E%E5%A3%AB, 0,  0, 13,  84, 63, 0, 220,145,192, 13, 0, 730, 55165
zh-TW,Switzerland,https://zh-classical.wikipedia.org/wiki/%E7%91%9E%E5%A3%AB, 0,  0,  0,   0,  0, 0,   0,  0,  0,  0, 0,   0,  4862
co,Switzerland,https://co.wikipedia.org/wiki/Sgu%C3%ACzzera, 0,  0,  0,   6,  2, 0,   1,  6,  1,  0, 0,  16,  8492
hr,Switzerland,https://hr.wikipedia.org/wiki/%C5%A0vicarska, 0,  0,  0,   5,  3, 0,   6, 10, 10,  0, 0,  34, 17488
cs,Switzerland,https://cs.wikipedia.org/wiki/%C5%A0v%C3%BDcarsko, 0,  0,  9,  16, 15, 0,  22, 52, 30,  9, 0, 153, 76812
da,Switzerland,https://da.wikipedia.org/wiki/Schweiz, 0,  0,  6,  44, 36, 1,  67, 96, 17,  1, 0, 268, 89312
nl,Switzerland,https://nl.wikipedia.org/wiki/Zwitserland, 0,  0,  4,   9,  9, 0,  28, 55,  9,  0, 0, 114, 48038
en,Switzerland,https://en.wikipedia.org/wiki/Switzerland, 0,  0, 52, 110, 95, 0, 174,171, 61,  9, 0, 672,163663
eo,Switzerland,https://eo.wikipedia.org/wiki/Svislando, 0,  0,  3,  22, 18, 0,  24, 49, 31,  4, 0, 151, 46096
et,Switzerland,https://et.wikipedia.org/wiki/%C5%A0veits, 0,  0,  0,   5,  2, 0,   8,  2,  1,  1, 0,  19, 14392
tl,Switzerland,https://tl.wikipedia.org/wiki/Suwisa, 0,  0,  0,   1,  6, 0,  13, 11,  0,  1, 0,  32, 14019
fi,Switzerland,https://fi.wikipedia.org/wiki/Sveitsi, 0,  0,  2,  29, 32, 0,  25,  9, 25,  2, 0, 124, 75190
fr,Switzerland,https://fr.wikipedia.org/wiki/Suisse, 0,  0,  8,  84, 88, 0,  72,161,180,  2, 0, 595,153875
fy,Switzerland,https://fy.wikipedia.org/wiki/Switserl%C3%A2n, 0,  0,  3,  50, 17, 0,  30,195,188,  0, 0, 483, 34624
gl,Switzerland,https://gl.wikipedia.org/wiki/Su%C3%ADza, 0,  0,  4,  32, 22, 0,  29, 73, 46,  1, 0, 207, 40027
ka,Switzerland,https://ka.wikipedia.org/wiki/%E1%83%A8%E1%83%95%E1%83%94%E1%83%98%E1%83%AA%E1%83%90%E1%83%A0%E1%83%98%E1%83%90, 0,  0,  1,  13, 15, 0,  13, 13, 12,  2, 0,  69, 30367
